!amt_assignment_ids,!amt_worker_ids,!comment,!hypothesis,hypothesis,id,task,text,unit_id,value
YKMZTJYVHZ4MQ5Z01WHZNWVPYDM5YYHJVDYXWWBZ,AH02ZNR6AGX8J,"",No,"The stomach wall is called the peritoneum.
",1008,RC,"Tests on animals showed they could get through the stomach wall and the thin membrane surrounding the stomach called the peritoneum to repair the intestines, liver, pancreas, gall bladder and uterus.",149055,FALSE
YKMZTJYVHZ4MQ5Z01WHZ5GPZV7ZCBXBZ24Y7096Z,A2CJUR18C55EF4,"",Yes,"NASA has economic problems.
",1381,RC,"On the 35th anniversary of the first lunar landing, NASA struggled with money problems as it aimed to return to human space flight after the Columbia disaster and ultimately put people back on the moon.",149054,TRUE
YKMZTJYVHZ4MQ5Z01WHZ2Z6GWNRYZT5MY8SB9YN0,AO49JS7KNRQ5A,"",No,"NASA has economic problems.
",1381,RC,"On the 35th anniversary of the first lunar landing, NASA struggled with money problems as it aimed to return to human space flight after the Columbia disaster and ultimately put people back on the moon.",149054,TRUE
YKMZTJYVHZ4MQ5Z01WHZNWVPYDM5YYHJVDYXWWBZ,AH02ZNR6AGX8J,"",Yes,"NASA has economic problems.
",1381,RC,"On the 35th anniversary of the first lunar landing, NASA struggled with money problems as it aimed to return to human space flight after the Columbia disaster and ultimately put people back on the moon.",149054,TRUE
YKMZTJYVHZ4MQ5Z01WHZ5GPZV7ZCBXBZ24Y7096Z,A2CJUR18C55EF4,"",Yes,"Osama bin Laden is the leader of al Qaeda.
",1096,RC,A longtime associate of al Qaeda leader Osama bin Laden surrendered to Saudi Arabian officials.,149053,TRUE
YKMZTJYVHZ4MQ5Z01WHZ2Z6GWNRYZT5MY8SB9YN0,AO49JS7KNRQ5A,"",Yes,"Osama bin Laden is the leader of al Qaeda.
",1096,RC,A longtime associate of al Qaeda leader Osama bin Laden surrendered to Saudi Arabian officials.,149053,TRUE
YKMZTJYVHZ4MQ5Z01WHZNWVPYDM5YYHJVDYXWWBZ,AH02ZNR6AGX8J,"",Yes,"Osama bin Laden is the leader of al Qaeda.
",1096,RC,A longtime associate of al Qaeda leader Osama bin Laden surrendered to Saudi Arabian officials.,149053,TRUE
YKMZTJYVHZ4MQ5Z01WHZ5GPZV7ZCBXBZ24Y7096Z,A2CJUR18C55EF4,"",Yes,Alphablox is based in California.,1122,RC,"Continuing its buying spree, IBM said Wednesday that it plans to acquire Alphablox, a Mountain View, Calif.-based analytics software company.",149064,TRUE
YKMZTJYVHZ4MQ5Z01WHZ2Z6GWNRYZT5MY8SB9YN0,AO49JS7KNRQ5A,"",Yes,Alphablox is based in California.,1122,RC,"Continuing its buying spree, IBM said Wednesday that it plans to acquire Alphablox, a Mountain View, Calif.-based analytics software company.",149064,TRUE
YKMZTJYVHZ4MQ5Z01WHZNWVPYDM5YYHJVDYXWWBZ,AH02ZNR6AGX8J,"",Yes,Alphablox is based in California.,1122,RC,"Continuing its buying spree, IBM said Wednesday that it plans to acquire Alphablox, a Mountain View, Calif.-based analytics software company.",149064,TRUE
YKMZTJYVHZ4MQ5Z01WHZ5GPZV7ZCBXBZ24Y7096Z,A2CJUR18C55EF4,"",No,"Fighters loyal to Moqtada al-Sadr shot down Najaf.
",2124,RC,Fighters loyal to Moqtada al-Sadr shot down a U.S. helicopter Thursday in the holy city of Najaf.,149063,FALSE
YKMZTJYVHZ4MQ5Z01WHZ2Z6GWNRYZT5MY8SB9YN0,AO49JS7KNRQ5A,"",No,"Fighters loyal to Moqtada al-Sadr shot down Najaf.
",2124,RC,Fighters loyal to Moqtada al-Sadr shot down a U.S. helicopter Thursday in the holy city of Najaf.,149063,FALSE
YKMZTJYVHZ4MQ5Z01WHZNWVPYDM5YYHJVDYXWWBZ,AH02ZNR6AGX8J,"",No,"Fighters loyal to Moqtada al-Sadr shot down Najaf.
",2124,RC,Fighters loyal to Moqtada al-Sadr shot down a U.S. helicopter Thursday in the holy city of Najaf.,149063,FALSE
YKMZTJYVHZ4MQ5Z01WHZ5GPZV7ZCBXBZ24Y7096Z,A2CJUR18C55EF4,"",Yes,"Four firefighters were killed in a car accident.
",1049,RC,Four Venezuelan firefighters who were traveling to a training course in Texas were killed when their sport utility vehicle drifted onto the shoulder of a highway and struck a parked truck.,149052,TRUE
YKMZTJYVHZ4MQ5Z01WHZ2Z6GWNRYZT5MY8SB9YN0,AO49JS7KNRQ5A,"",Yes,"Four firefighters were killed in a car accident.
",1049,RC,Four Venezuelan firefighters who were traveling to a training course in Texas were killed when their sport utility vehicle drifted onto the shoulder of a highway and struck a parked truck.,149052,TRUE
YKMZTJYVHZ4MQ5Z01WHZNWVPYDM5YYHJVDYXWWBZ,AH02ZNR6AGX8J,"",Yes,"Four firefighters were killed in a car accident.
",1049,RC,Four Venezuelan firefighters who were traveling to a training course in Texas were killed when their sport utility vehicle drifted onto the shoulder of a highway and struck a parked truck.,149052,TRUE
YKMZTJYVHZ4MQ5Z01WHZ5GPZV7ZCBXBZ24Y7096Z,A2CJUR18C55EF4,"",Yes,"Telescopes on Earth cannot see Titan clearly.
",1014,RC,The thick atmosphere of Titan makes it difficult for even the largest telescopes on Earth to see anything clearly.,149051,TRUE
YKMZTJYVHZ4MQ5Z01WHZ2Z6GWNRYZT5MY8SB9YN0,AO49JS7KNRQ5A,"",Yes,"Telescopes on Earth cannot see Titan clearly.
",1014,RC,The thick atmosphere of Titan makes it difficult for even the largest telescopes on Earth to see anything clearly.,149051,TRUE
YKMZTJYVHZ4MQ5Z01WHZNWVPYDM5YYHJVDYXWWBZ,AH02ZNR6AGX8J,"",Yes,"Telescopes on Earth cannot see Titan clearly.
",1014,RC,The thick atmosphere of Titan makes it difficult for even the largest telescopes on Earth to see anything clearly.,149051,TRUE
YKMZTJYVHZ4MQ5Z01WHZ5GPZV7ZCBXBZ24Y7096Z,A2CJUR18C55EF4,"",No,"Thousands have fled South Korea&apos;s famine and repression since the late 1990&apos;s.
",1835,RC,"The new arrivals followed a similar number that reached South Korea on Tuesday, the biggest single batch ever among the thousands that have fled famine and repression in their isolated homeland since the late 1990s.",149062,FALSE
YKMZTJYVHZ4MQ5Z01WHZ2Z6GWNRYZT5MY8SB9YN0,AO49JS7KNRQ5A,"",Yes,"Thousands have fled South Korea&apos;s famine and repression since the late 1990&apos;s.
",1835,RC,"The new arrivals followed a similar number that reached South Korea on Tuesday, the biggest single batch ever among the thousands that have fled famine and repression in their isolated homeland since the late 1990s.",149062,FALSE
YKMZTJYVHZ4MQ5Z01WHZNWVPYDM5YYHJVDYXWWBZ,AH02ZNR6AGX8J,"",Yes,"Thousands have fled South Korea&apos;s famine and repression since the late 1990&apos;s.
",1835,RC,"The new arrivals followed a similar number that reached South Korea on Tuesday, the biggest single batch ever among the thousands that have fled famine and repression in their isolated homeland since the late 1990s.",149062,FALSE
6Y58G51FVV2ZXA416W6ZJKH275ZPZYQZJX97T0JZ,A2NCIFVGIZESDF,"",No,"Iraqi militants were forced to withdraw from the U.S.-led occupation force.
",1071,RC,Iraqi militants have repeatedly used terrorist attacks to try to force governments to withdraw from the U.S.-led occupation force.,149027,FALSE
6Y58G51FVV2ZXA416W6ZJKH275ZPZYQZJX97T0JZ,A2NCIFVGIZESDF,"",Yes,"Chirac believes that rich nations should donate more to the fight against AIDS.
",1108,RC,Chirac also called on rich nations to raise donations to the 2 1/2-year-old U.N. Global Fund -- aimed primarily at fighting AIDS -- by $3 billion per year.,149038,TRUE
6Y58G51FVV2ZXA416W6ZJKH275ZPZYQZJX97T0JZ,A2NCIFVGIZESDF,"",Yes,"Ron Gainsford is the chief executive of the TSI.
",929,RC,"Ron Gainsford, chief executive of the TSI, said: &quot;It is a major concern to us that parents could be unwittingly exposing their children to the risk of sun damage, thinking they are better protected than they actually are.",149037,TRUE
6Y58G51FVV2ZXA416W6ZJKH275ZPZYQZJX97T0JZ,A2NCIFVGIZESDF,"",No,"Pertussis is not very contagious.
",1144,RC,"Whooping cough, or pertussis, is a highly contagious bacterial infection characterized by violent coughing fits, gasps for air that resemble &quot;whoop&quot; sounds, and vomiting.",149026,FALSE
6Y58G51FVV2ZXA416W6ZJKH275ZPZYQZJX97T0JZ,A2NCIFVGIZESDF,"",Yes,"A 30-year-old man was killed in a shark attack while surfing.
",1041,RC,A 30-year-old man has been killed in a shark attack at a surfing beach near Perth in West Australia where he was surfing with four other people.,149025,TRUE
6Y58G51FVV2ZXA416W6ZJKH275ZPZYQZJX97T0JZ,A2NCIFVGIZESDF,there is a typo in this sentence,Yes,"Berni Ahern is the Taoiseach.
",336,RC,"The centre-right European People&apos;s Party (EPP), the largest group in the European Parliament, has warned that it will reject the Taoiseach, Berni Ahern, if he is nominated as the next president of the European Commission.",149036,TRUE
6Y58G51FVV2ZXA416W6ZJKH275ZPZYQZJX97T0JZ,A2NCIFVGIZESDF,"",Yes,"Darfur is located to the west of Sudan.
",1821,RC,U.S. Secretary of State Colin Powell replied that the people of Darfur in the remote west of Sudan did not have much time before disease and starvation causes widespread death.,149035,FALSE
6Y58G51FVV2ZXA416W6ZJKH275ZPZYQZJX97T0JZ,A2NCIFVGIZESDF,"",Yes,"Delia Albert is the Philippine Foreign Affairs Secretary.
",1088,RC,"Eight of the 51 Philippine humanitarian troops in Iraq have already left the country, Philippine Foreign Affairs Secretary Delia Albert said early Wednesday.",149034,TRUE
MW4ZN89QNWRPYAY9WW8ZVGCMTFXYT28PMBYD0YGZ,A11GX90QFWDLMM,"",Yes,"Quentin Tarantino&apos;s film, &quot;Pulp Fiction&quot; won Best Director at the Cannes Film Festival.
",1504,QA,"Morris has been working to develop independent filmmakers and was especially buoyed by the recent Cannes Film Festival where &quot;Pulp Fiction&quot; -- with director Quentin Tarantino and actors Willis and John Travolta, all Morris clients -- was the big winner.",148804,FALSE
MW4ZN89QNWRPYAY9WW8ZPXFZJYZMXZ1M1YZRKRR0,A1Q4VUJBMY78YR,best,No,"Quentin Tarantino&apos;s film, &quot;Pulp Fiction&quot; won Best Director at the Cannes Film Festival.
",1504,QA,"Morris has been working to develop independent filmmakers and was especially buoyed by the recent Cannes Film Festival where &quot;Pulp Fiction&quot; -- with director Quentin Tarantino and actors Willis and John Travolta, all Morris clients -- was the big winner.",148804,FALSE
MW4ZN89QNWRPYAY9WW8ZXYNZXQY9GVZYSWX4JYQZ,AMVOSOXRSRMHD,"",Yes,"Quentin Tarantino&apos;s film, &quot;Pulp Fiction&quot; won Best Director at the Cannes Film Festival.
",1504,QA,"Morris has been working to develop independent filmmakers and was especially buoyed by the recent Cannes Film Festival where &quot;Pulp Fiction&quot; -- with director Quentin Tarantino and actors Willis and John Travolta, all Morris clients -- was the big winner.",148804,FALSE
MW4ZN89QNWRPYAY9WW8ZVGCMTFXYT28PMBYD0YGZ,A11GX90QFWDLMM,"",Yes,"Mr Arafat&apos;s opponents accuse him of being responsible for the mounting lawlessness in the Palestinian territories.
",1423,PP,Mr Arafat&apos;s opponents still blame him for the mounting lawlessness in the Palestinian territories.,148793,TRUE
MW4ZN89QNWRPYAY9WW8ZPXFZJYZMXZ1M1YZRKRR0,A1Q4VUJBMY78YR,best,Yes,"Mr Arafat&apos;s opponents accuse him of being responsible for the mounting lawlessness in the Palestinian territories.
",1423,PP,Mr Arafat&apos;s opponents still blame him for the mounting lawlessness in the Palestinian territories.,148793,TRUE
MW4ZN89QNWRPYAY9WW8ZXYNZXQY9GVZYSWX4JYQZ,AMVOSOXRSRMHD,"",Yes,"Mr Arafat&apos;s opponents accuse him of being responsible for the mounting lawlessness in the Palestinian territories.
",1423,PP,Mr Arafat&apos;s opponents still blame him for the mounting lawlessness in the Palestinian territories.,148793,TRUE
MW4ZN89QNWRPYAY9WW8ZVGCMTFXYT28PMBYD0YGZ,A11GX90QFWDLMM,"",Yes,"Josko Damic was the first Croatian president.
",2039,QA,The Ploce mayor Josko Damic spoke of the first Croatian president.,148803,FALSE
MW4ZN89QNWRPYAY9WW8ZPXFZJYZMXZ1M1YZRKRR0,A1Q4VUJBMY78YR,best,No,"Josko Damic was the first Croatian president.
",2039,QA,The Ploce mayor Josko Damic spoke of the first Croatian president.,148803,FALSE
MW4ZN89QNWRPYAY9WW8ZXYNZXQY9GVZYSWX4JYQZ,AMVOSOXRSRMHD,"",No,"Josko Damic was the first Croatian president.
",2039,QA,The Ploce mayor Josko Damic spoke of the first Croatian president.,148803,FALSE
MW4ZN89QNWRPYAY9WW8ZVGCMTFXYT28PMBYD0YGZ,A11GX90QFWDLMM,"",Yes,"Iraqi militants kidnap 2 Turks in Iraq.
",1996,PP,Iraqi militants abduct 2 Turks in Iraq.,148792,TRUE
MW4ZN89QNWRPYAY9WW8ZPXFZJYZMXZ1M1YZRKRR0,A1Q4VUJBMY78YR,best,Yes,"Iraqi militants kidnap 2 Turks in Iraq.
",1996,PP,Iraqi militants abduct 2 Turks in Iraq.,148792,TRUE
MW4ZN89QNWRPYAY9WW8ZXYNZXQY9GVZYSWX4JYQZ,AMVOSOXRSRMHD,"",Yes,"Iraqi militants kidnap 2 Turks in Iraq.
",1996,PP,Iraqi militants abduct 2 Turks in Iraq.,148792,TRUE
MW4ZN89QNWRPYAY9WW8ZVGCMTFXYT28PMBYD0YGZ,A11GX90QFWDLMM,"",Yes,"Stjepan Mesic was the first Croatian president.
",2040,QA,Stjepan Mesic was the first Croatian president to deliver a public address at Harvard.,148802,FALSE
MW4ZN89QNWRPYAY9WW8ZPXFZJYZMXZ1M1YZRKRR0,A1Q4VUJBMY78YR,best,No,"Stjepan Mesic was the first Croatian president.
",2040,QA,Stjepan Mesic was the first Croatian president to deliver a public address at Harvard.,148802,FALSE
MW4ZN89QNWRPYAY9WW8ZXYNZXQY9GVZYSWX4JYQZ,AMVOSOXRSRMHD,"",No,"Stjepan Mesic was the first Croatian president.
",2040,QA,Stjepan Mesic was the first Croatian president to deliver a public address at Harvard.,148802,FALSE
MW4ZN89QNWRPYAY9WW8ZVGCMTFXYT28PMBYD0YGZ,A11GX90QFWDLMM,"",No,"Nicole Kidman is married to Sarah Jessica Parker.
",2038,QA,"A cross between Nicole Kidman and Sarah Jessica Parker would sound pretty good to most men, I believe.",148801,FALSE
MW4ZN89QNWRPYAY9WW8ZPXFZJYZMXZ1M1YZRKRR0,A1Q4VUJBMY78YR,best,No,"Nicole Kidman is married to Sarah Jessica Parker.
",2038,QA,"A cross between Nicole Kidman and Sarah Jessica Parker would sound pretty good to most men, I believe.",148801,FALSE
MW4ZN89QNWRPYAY9WW8ZXYNZXQY9GVZYSWX4JYQZ,AMVOSOXRSRMHD,"",No,"Nicole Kidman is married to Sarah Jessica Parker.
",2038,QA,"A cross between Nicole Kidman and Sarah Jessica Parker would sound pretty good to most men, I believe.",148801,FALSE
MW4ZN89QNWRPYAY9WW8ZVGCMTFXYT28PMBYD0YGZ,A11GX90QFWDLMM,"",Yes,"The Iraqi government has stolen full sovereignty from the Americans.
",1359,PP,"Word that Allawi approved the attack was a clear attempt to show that the Iraqi government has taken full sovereignty from the Americans and has firm control, despite its deep reliance on the 160,000 foreign troops.",148791,FALSE
MW4ZN89QNWRPYAY9WW8ZPXFZJYZMXZ1M1YZRKRR0,A1Q4VUJBMY78YR,best,Yes,"The Iraqi government has stolen full sovereignty from the Americans.
",1359,PP,"Word that Allawi approved the attack was a clear attempt to show that the Iraqi government has taken full sovereignty from the Americans and has firm control, despite its deep reliance on the 160,000 foreign troops.",148791,FALSE
MW4ZN89QNWRPYAY9WW8ZXYNZXQY9GVZYSWX4JYQZ,AMVOSOXRSRMHD,"",Yes,"The Iraqi government has stolen full sovereignty from the Americans.
",1359,PP,"Word that Allawi approved the attack was a clear attempt to show that the Iraqi government has taken full sovereignty from the Americans and has firm control, despite its deep reliance on the 160,000 foreign troops.",148791,FALSE
MW4ZN89QNWRPYAY9WW8ZVGCMTFXYT28PMBYD0YGZ,A11GX90QFWDLMM,"",Yes,"Mr Arafat&apos;s opponents appealed to him to stop the mounting lawlessness in the Palestinian territories.
",1424,PP,Mr Arafat&apos;s opponents still blame him for the mounting lawlessness in the Palestinian territories.,148789,FALSE
MW4ZN89QNWRPYAY9WW8ZPXFZJYZMXZ1M1YZRKRR0,A1Q4VUJBMY78YR,best,Yes,"Mr Arafat&apos;s opponents appealed to him to stop the mounting lawlessness in the Palestinian territories.
",1424,PP,Mr Arafat&apos;s opponents still blame him for the mounting lawlessness in the Palestinian territories.,148789,FALSE
MW4ZN89QNWRPYAY9WW8ZXYNZXQY9GVZYSWX4JYQZ,AMVOSOXRSRMHD,"",No,"Mr Arafat&apos;s opponents appealed to him to stop the mounting lawlessness in the Palestinian territories.
",1424,PP,Mr Arafat&apos;s opponents still blame him for the mounting lawlessness in the Palestinian territories.,148789,FALSE
MW4ZN89QNWRPYAY9WW8ZVGCMTFXYT28PMBYD0YGZ,A11GX90QFWDLMM,"",Yes,"Sweden won the Davis Cup.
",1480,QA,"Names in the News After Sweden swept three tennis matches to capture the Davis Cup, Yevgeny Kafelnikov restored a little Russian pride by defeating Stefan Edberg, 4-6, 6-4, 6-0, in Moscow.",148800,TRUE
MW4ZN89QNWRPYAY9WW8ZPXFZJYZMXZ1M1YZRKRR0,A1Q4VUJBMY78YR,best,Yes,"Sweden won the Davis Cup.
",1480,QA,"Names in the News After Sweden swept three tennis matches to capture the Davis Cup, Yevgeny Kafelnikov restored a little Russian pride by defeating Stefan Edberg, 4-6, 6-4, 6-0, in Moscow.",148800,TRUE
MW4ZN89QNWRPYAY9WW8ZXYNZXQY9GVZYSWX4JYQZ,AMVOSOXRSRMHD,"",Yes,"Sweden won the Davis Cup.
",1480,QA,"Names in the News After Sweden swept three tennis matches to capture the Davis Cup, Yevgeny Kafelnikov restored a little Russian pride by defeating Stefan Edberg, 4-6, 6-4, 6-0, in Moscow.",148800,TRUE
MW4ZN89QNWRPYAY9WW8ZVGCMTFXYT28PMBYD0YGZ,A11GX90QFWDLMM,"",Yes,"The report backs intelligence agencies.
",1432,PP,The report faults intelligence agencies for a &quot;lack of imagination&quot; in not anticipating that al Qaeda could attack the United States using hijacked aircraft.,148790,FALSE
MW4ZN89QNWRPYAY9WW8ZPXFZJYZMXZ1M1YZRKRR0,A1Q4VUJBMY78YR,best,No,"The report backs intelligence agencies.
",1432,PP,The report faults intelligence agencies for a &quot;lack of imagination&quot; in not anticipating that al Qaeda could attack the United States using hijacked aircraft.,148790,FALSE
MW4ZN89QNWRPYAY9WW8ZXYNZXQY9GVZYSWX4JYQZ,AMVOSOXRSRMHD,"",No,"The report backs intelligence agencies.
",1432,PP,The report faults intelligence agencies for a &quot;lack of imagination&quot; in not anticipating that al Qaeda could attack the United States using hijacked aircraft.,148790,FALSE
MW4ZN89QNWRPYAY9WW8ZVGCMTFXYT28PMBYD0YGZ,A11GX90QFWDLMM,"",No,"Rodriguez received treatment at Columbia Presbyterian.
",1968,PP,Rodriguez was being treated at Columbia Presbyterian for psychiatric evaluation.,148788,TRUE
MW4ZN89QNWRPYAY9WW8ZPXFZJYZMXZ1M1YZRKRR0,A1Q4VUJBMY78YR,best,No,"Rodriguez received treatment at Columbia Presbyterian.
",1968,PP,Rodriguez was being treated at Columbia Presbyterian for psychiatric evaluation.,148788,TRUE
MW4ZN89QNWRPYAY9WW8ZXYNZXQY9GVZYSWX4JYQZ,AMVOSOXRSRMHD,"",Yes,"Rodriguez received treatment at Columbia Presbyterian.
",1968,PP,Rodriguez was being treated at Columbia Presbyterian for psychiatric evaluation.,148788,TRUE
MW4ZN89QNWRPYAY9WW8ZVGCMTFXYT28PMBYD0YGZ,A11GX90QFWDLMM,"",Yes,"Apartheid in South Africa was abolished in 1990.
",1521,QA,"On 2 February 1990, at the opening of Parliament, he declared that apartheid had failed and that the bans on political parties, including the ANC, were to be lifted.",148799,TRUE
MW4ZN89QNWRPYAY9WW8ZPXFZJYZMXZ1M1YZRKRR0,A1Q4VUJBMY78YR,bad,No,"Apartheid in South Africa was abolished in 1990.
",1521,QA,"On 2 February 1990, at the opening of Parliament, he declared that apartheid had failed and that the bans on political parties, including the ANC, were to be lifted.",148799,TRUE
MW4ZN89QNWRPYAY9WW8ZXYNZXQY9GVZYSWX4JYQZ,AMVOSOXRSRMHD,"",Yes,"Apartheid in South Africa was abolished in 1990.
",1521,QA,"On 2 February 1990, at the opening of Parliament, he declared that apartheid had failed and that the bans on political parties, including the ANC, were to be lifted.",148799,TRUE
